ID,Time_GMT,Phone,Organization,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building
2472,12-03-2021 05:22,13347597401,Which Wich Superior Sandwiches,4,8,Delivery,USA,US,AL,Opelika, 2105 Interstate,2105
2473,12-03-2021 05:22,13342463088,Savanh Thai Kitchen,4,27,Delivery,USA,US,AL,Auburn, 1750 Opelika,1750
2474,12-03-2021 05:22,13345399389,Chicken Salad Chick,4.5,4,Delivery,USA,US,AL,Opelika, 2776 Enterprise,2776
2475,12-03-2021 05:22,13347491255,Olive Garden Italian Restaurant,3,37,Delivery,USA,US,AL,Opelika, 2254 Tiger Town,2254
2476,12-03-2021 05:22,13348267330,Panera Bread,3.5,21,Delivery,USA,US,AL,Auburn, 1550 Opelika,1550
2477,12-03-2021 05:22,13342031693,Wild Wing Cafe,3,41,Delivery,USA,US,AL,Opelika, 3040 Capps,3040
2478,12-03-2021 05:22,13342463144,Good Karma,4.5,10,Delivery,USA,US,AL,Auburn, S College,1409
2479,12-03-2021 05:22,13347491330,KFC,2,4,Delivery,USA,US,AL,Opelika, 101 6th St,101
2480,12-03-2021 05:22,13347057827,Jersey Mike's Subs,3.5,22,Delivery,USA,US,AL,Opelika, 2336 Tiger Town,2336
2481,12-03-2021 05:22,13347497111,Pizza Hut,2.5,6,Delivery,USA,US,AL,Opelika, 3611 Pepperell,3611
2482,12-03-2021 05:22,12053779707,Panda Express,2.5,3,Delivery,USA,US,AL,Opelika, 2096 Interstate,2096
2483,12-03-2021 05:22,13347417998,Firehouse Subs,2.5,2,Delivery,USA,US,AL,Opelika, 3000 Pepperell,3000
2484,12-03-2021 05:22,13347494043,Chuck's Bar B Que - Opelika,3.5,48,Delivery,USA,US,AL,Opelika, 905 Short,905
2485,12-03-2021 05:22,13342096363,Fratelli's Ristorante Italiano,4,80,Delivery,USA,US,AL,Auburn, S College,1445
2486,12-03-2021 05:22,13348871010,Pita Pit,3.5,20,Delivery,USA,US,AL,Auburn, N College,157
2487,12-03-2021 05:22,13348876356,Mellow Mushroom Auburn,4,84,Delivery,USA,US,AL,Auburn, N College,128
2488,12-03-2021 05:22,13345012996,Village Wok,3,27,Delivery,USA,US,AL,Auburn, S College,1100
2489,12-03-2021 05:22,13342091886,Tiger VR Cafe,3,2,Delivery,USA,US,AL,Auburn, 200 W Glenn,200
2490,12-03-2021 05:22,13342092200,Marco's Pizza,4,27,Delivery,USA,US,AL,Auburn, 231 N Dean,231
2491,12-03-2021 05:22,13342464180,Baumhower's Victory Grille,3.5,94,Delivery,USA,US,AL,Auburn, 2353 Bent Creek,2353
2492,12-03-2021 05:22,13347410989,Buffalo Wild Wings,2.5,59,Delivery,USA,US,AL,Opelika, 2257 Tiger Town,2257
2493,12-03-2021 05:22,13348448504,Saladworks,5,1,Delivery,USA,US,AL,Auburn, 255 Heisman,255
2494,12-03-2021 05:22,13344599752,Chicken Salad Chick,4.5,26,Delivery,USA,US,AL,Auburn, 1345 Opelika,1345
2495,12-03-2021 05:22,13345025200,Bombay Grill,3.5,89,Delivery,USA,US,AL,Auburn, 1251 Opelika,1251
2496,12-03-2021 05:22,13348870388,China Garden,3,11,Delivery,USA,US,AL,Auburn, 1888 Ogletree,1888
2497,12-03-2021 05:23,13342092811,Qpot,4.5,3,Delivery,USA,US,AL,Auburn, 1780 Opelika,1780
2498,12-03-2021 05:23,13348877766,Fuji Sushi Bar,3,68,Delivery,USA,US,AL,Auburn, S College,1499
2499,12-03-2021 05:23,13347493528,Subway,2.5,7,Delivery,USA,US,AL,Opelika, 1017 Columbus,1017
2500,12-03-2021 05:23,13347497101,Domino's Pizza,1.5,10,Delivery,USA,US,AL,Opelika, 1451 Gateway,1451
2501,12-03-2021 05:23,13347499733,Zaxby's Chicken Fingers & Buffalo Wings,2,8,Delivery,USA,US,AL,Opelika, 2089 Frederick,2089
2502,12-03-2021 05:23,13343295111,Eddie's Calzones,2.5,34,Delivery,USA,US,AL,Auburn, North College,130
2503,12-03-2021 05:23,13348260788,Panda,3,29,Delivery,USA,US,AL,Auburn, S College,1619
2504,12-03-2021 05:23,13342463179,Zoner's Pizza Wings & Waffles,2.5,9,Delivery,USA,US,AL,Auburn, 200 W Glenn,200
2505,12-03-2021 05:23,13345215095,Wings Etc,3.5,14,Delivery,USA,US,AL,Auburn, 201 W Glenn,201
2506,12-03-2021 05:23,13347491243,Arby's,2.5,5,Delivery,USA,US,AL,Opelika, 2411 Gateway,2411
2507,12-03-2021 05:23,13347417272,Papa John's Pizza,1,1,Delivery,USA,US,AL,Opelika, 2107 A Pepperell,2107
2508,12-03-2021 05:23,13348219995,New China,2.5,22,Delivery,USA,US,AL,Auburn, 300 N Dean,300
2509,12-03-2021 05:23,13348212085,Zoes Kitchen,3.5,28,Delivery,USA,US,AL,Auburn, 234 C West,234
2510,12-03-2021 05:23,13345020101,McAlister's Deli,3.5,24,Delivery,USA,US,AL,Auburn, 1651 East University,1651
2511,12-03-2021 05:23,13342465198,Taziki's Mediterranean Cafe - Auburn,3.5,49,Delivery,USA,US,AL,Auburn, College,339
2512,12-03-2021 05:23,13348215954,Newk's Eatery,3.5,18,Delivery,USA,US,AL,Auburn, S Gay,340
2513,12-03-2021 05:23,13348449271,Panera Bread,2,5,Delivery,USA,US,AL,Auburn, Mell,231
2514,12-03-2021 05:23,13346100272,Hungry Howie's Pizza,3,14,Delivery,USA,US,AL,Auburn, South College,1409
2515,12-03-2021 05:23,13348876400,Firehouse Subs,3.5,9,Delivery,USA,US,AL,Auburn, S College,1907
2516,12-03-2021 05:23,13345019881,Zaxby's Chicken Fingers & Buffalo Wings,2.5,19,Delivery,USA,US,AL,Auburn, S College,1659
2517,12-03-2021 05:23,13348267272,Papa John's Pizza,2,12,Delivery,USA,US,AL,Auburn, 211 North College,211
2518,12-03-2021 05:23,13348216555,Tropical Smoothie Cafe,3.5,18,Delivery,USA,US,AL,Auburn, 200 W Glenn,200
2519,12-03-2021 05:23,13342091605,Uncle Charley'z,1,1,Delivery,USA,US,AL,Auburn, 403 Opelika,403
2520,12-03-2021 05:23,13348212600,Cicis,2.5,14,Delivery,USA,US,AL,Auburn, 1550 Opelika,1550
2521,12-03-2021 05:23,13345010852,Zaxby's Chicken Fingers & Buffalo Wings,2.5,15,Delivery,USA,US,AL,Auburn, 2075 E University,2075
2522,12-03-2021 05:23,13345020444,Jimmy John's,2.5,28,Delivery,USA,US,AL,Auburn, North College,126
2523,12-03-2021 05:23,13348217507,KFC,1,9,Delivery,USA,US,AL,Auburn, 1580 Opelika,1580
2524,12-03-2021 05:23,13345025060,Louie's Chicken,2.5,18,Delivery,USA,US,AL,Auburn, 2415 Moores Mill,2415
2525,12-03-2021 05:23,13348876704,Arby's,2,6,Delivery,USA,US,AL,Auburn, S College,1711
2526,12-03-2021 05:23,13343211060,Pizza Hut,2.5,11,Delivery,USA,US,AL,Auburn, 1923 S. College,1923
2527,12-03-2021 05:23,13347589800,Marco's Pizza,3,2,Delivery,USA,US,AL,Auburn, 1673 Shug Jordan,1673
2528,12-03-2021 05:23,13348441818,Panda Express,2.5,8,Delivery,USA,US,AL,Auburn, 1310 Wilmore,1310
2529,12-03-2021 05:24,13344430125,American Deli,3,1,Delivery,USA,US,AL,Ozark, 200 US-231,200
2530,12-03-2021 05:24,13345039999,Primo's Grill & Deli,4.5,25,Delivery,USA,US,AL,Daleville, 490 N Daleville,490
2531,12-03-2021 05:24,13347746767,Domino's Pizza,3.5,3,Delivery,USA,US,AL,Ozark, 118 U.S.,118
2532,12-03-2021 05:24,13345990149,Thailand Restaurant,4.5,62,Delivery,USA,US,AL,Daleville, 254 Donnell,254
2533,12-03-2021 05:24,13344430208,Zaxby's Chicken Fingers & Buffalo Wings,1.5,5,Delivery,USA,US,AL,Ozark, 1622 S US Highway,1622
2534,12-03-2021 05:24,13344753716,Fatboys,3,51,Delivery,USA,US,AL,Enterprise, 847 Boll Weevil,847
2535,12-03-2021 05:24,13343081711,Mellow Mushroom Enterprise,4,148,Delivery,USA,US,AL,Enterprise, 1110 Boll Weevil,1110
2536,12-03-2021 05:24,13345983333,Trifecta,3.5,45,Delivery,USA,US,AL,Daleville, 788 N Daleville,788
2537,12-03-2021 05:24,13343935600,Jin Jin Restaurant,3.5,44,Delivery,USA,US,AL,Enterprise, 621 Boll Weevil,621
2538,12-03-2021 05:24,13343937777,Dragon Garden Restaurant,3,16,Delivery,USA,US,AL,Enterprise, 600 Boll Weevil,600
2539,12-03-2021 05:24,13343931417,Hunan Chinese Restaurant,3,28,Delivery,USA,US,AL,Enterprise, 1104 Rucker,1104
2540,12-03-2021 05:25,13343475700,Marco's Pizza,4.5,23,Delivery,USA,US,AL,Enterprise, 2200 Ozark,2200
2541,12-03-2021 05:25,13344752164,Royal Thai,4.5,86,Delivery,USA,US,AL,Enterprise, 630 Glover,630
2542,12-03-2021 05:25,13343474580,Panera Bread,3.5,36,Delivery,USA,US,AL,Enterprise, 847 Boll Weevil,847
2543,12-03-2021 05:25,13344752156,RedBrick Pizza,3.5,34,Delivery,USA,US,AL,Enterprise, 847 Boll,847
2544,12-03-2021 05:25,13346414093,Chicken Salad Chick,3.5,9,Delivery,USA,US,AL,Enterprise, 906 Boll Weevil,906
2545,12-03-2021 05:25,13344893026,Hungry Howie's Pizza,4,10,Delivery,USA,US,AL,Enterprise, 910 Rucker,910
2546,12-03-2021 05:25,13343473373,Subway,3,1,Delivery,USA,US,AL,Enterprise, 5 N Point,5
2547,12-03-2021 05:25,13347093051,Pizza Hut,2,17,Delivery,USA,US,AL,Daleville, 609 N Daleville,609
2548,12-03-2021 05:25,13343473636,Papa John's Pizza,3,13,Delivery,USA,US,AL,Enterprise, 904 Rucker,904
2549,12-03-2021 05:25,13343082101,Firehouse Subs,3,16,Delivery,USA,US,AL,Enterprise, 607-E Boll Weevil,607-E
2550,12-03-2021 05:25,13345981281,Subway,2.5,3,Delivery,USA,US,AL,Daleville, 451 N Daleville,451
2551,12-03-2021 05:25,13345982700,Cafe Roma,3.5,29,Delivery,USA,US,AL,Enterprise, S Main,101
2552,12-03-2021 05:25,13344170290,Jimmy John's,2.5,12,Delivery,USA,US,AL,Enterprise, 913 Rucker,913
2553,12-03-2021 05:25,13344890238,Pizza Hut,1.5,11,Delivery,USA,US,AL,Enterprise, 1010 Ft,1010
2554,12-03-2021 05:25,13343935505,Domino's Pizza,2.5,9,Delivery,USA,US,AL,Enterprise, 705 Glover,705
2555,12-03-2021 05:25,13343081888,Arby's,2,5,Delivery,USA,US,AL,Enterprise, 707 Boll Weevil,707
2556,12-03-2021 05:25,13343472928,Panda Express,2.5,34,Delivery,USA,US,AL,Enterprise, 847 Boll Weevil,847
2557,12-03-2021 05:25,13344754149,Zaxby's Chicken Fingers & Buffalo Wings,2.5,10,Delivery,USA,US,AL,Enterprise, 623 Boll Weevil,623
2558,12-03-2021 05:25,13343477769,Little Caesars Pizza,1.5,4,Delivery,USA,US,AL,Enterprise, 1032 Boll Weevil,1032
2559,12-03-2021 05:25,13344894020,Tropical Smoothie Cafe,3,2,Delivery,USA,US,AL,Enterprise, 906 Rucker,906
2560,12-03-2021 05:26,13342140408,China Lin,3.5,13,Delivery,USA,US,AL,Phenix City, 1122 280,1122
2561,12-03-2021 05:26,13345605504,Doughboy Dumplings,4.5,7,Delivery,USA,US,AL,Phenix City, 1223 E 280,1223
2562,12-03-2021 05:26,13342970665,China Garden,3,35,Delivery,USA,US,AL,Phenix City, 2025 US Highway,2025
2563,12-03-2021 05:26,13342911855,13th St BBQ Of Ladonia,4.5,10,Delivery,USA,US,AL,Phenix City, 3869 US Hwy 80,3869
2564,12-03-2021 05:26,13344809030,Wing City,2.5,11,Delivery,USA,US,AL,Phenix City, 2700 US Hwy,2700
2565,12-03-2021 05:26,17067806495,Lemongrass Thai & Sushi,4,214,Delivery,USA,US,GA,Columbus, 2435 Wynnton,2435
2566,12-03-2021 05:26,17062216899,Your Pie,4,96,Delivery,USA,US,GA,Columbus, 1019 Broadway,1019
2567,12-03-2021 05:26,13343840500,Zaxby's Chicken Fingers & Buffalo Wings,3.5,3,Delivery,USA,US,AL,Phenix City, 3908 US Highway 80,3908
2568,12-03-2021 05:26,17063276388,Chili Thai - Uptown,4,161,Delivery,USA,US,GA,Columbus, W 10th,19
2569,12-03-2021 05:26,17065074976,The Simple Greek,4.5,89,Delivery,USA,US,GA,Columbus,1228,1228
2570,12-03-2021 05:26,17062214809,Peppone's Ristorante Pizzeria,3.5,42,Delivery,USA,US,GA,Columbus, 2626 Manchester,2626
2571,12-03-2021 05:26,13347327272,Papa John's Pizza,4.5,3,Delivery,USA,US,AL,Phenix City, 3922B Highway 80,3922B
2572,12-03-2021 05:26,17063222766,The Chicken Lady's Coop,4,15,Delivery,USA,US,GA,Columbus, 6597 Whittlesey,6597
2573,12-03-2021 05:26,17065618711,China Star,4,45,Delivery,USA,US,GA,Columbus, 3709 Gentian,3709
2574,12-03-2021 05:26,17066107236,Country Wings,5,2,Delivery,USA,US,GA,Columbus, 6959 Macon,6959
2575,12-03-2021 05:26,13342913228,Buffet City,3,11,Delivery,USA,US,AL,Phenix City, 10th,2401
2576,12-03-2021 05:26,17062577899,Panda Express,3,22,Delivery,USA,US,GA,Columbus, 5295 Whittlesey,5295
2577,12-03-2021 05:26,17069400044,Taste Of India,4.5,69,Delivery,USA,US,GA,Columbus, 2301 Airport,2301
2578,12-03-2021 05:26,17064946655,American Buffalo,4,13,Delivery,USA,US,GA,Columbus, 5870 Veterans,5870
2579,12-03-2021 05:26,17063410111,Lepoma's Pizzeria,4.5,73,Delivery,USA,US,GA,Columbus, 6516 Kitten Lake,6516
2580,12-03-2021 05:26,17064808491,The Outskirts,3.5,5,Delivery,USA,US,GA,Columbus, 5736 Veterans,5736
2581,12-03-2021 05:26,17062214145,Lemongrass Thai and Sushi 2,3.5,21,Delivery,USA,US,GA,Columbus, 2979 N Lake,2979
2582,12-03-2021 05:26,17066858306,Hong Kong Chinese Restaurant,3.5,7,Delivery,USA,US,GA,Columbus, 3846 St Marys,3846
2583,12-03-2021 05:26,17063223553,Zoes Kitchen,4,107,Delivery,USA,US,GA,Columbus, 5413 Whittlesey,5413
2584,12-03-2021 05:26,17065968141,The Loft,4.5,153,Delivery,USA,US,GA,Columbus,1032,1032
2585,12-03-2021 05:26,13347320202,Domino's Pizza,3.5,6,Delivery,USA,US,AL,Phenix City, 1413 Hwy,1413
2586,12-03-2021 05:26,17065762303,Happy China,3,9,Delivery,USA,US,GA,Columbus, 4403 17th,4403
2587,12-03-2021 05:26,17062219040,Saffron Columbus,3.5,3,Delivery,USA,US,GA,Columbus, 5300 Sidney Simons,5300
2588,12-03-2021 05:26,18082237091,Panda Express,5,1,Delivery,USA,US,GA,Fort Benning, 103 World,103
2589,12-03-2021 05:26,13342977997,Marco's,2.5,6,Delivery,USA,US,AL,Phenix City, 5408 Summerville,5408
2590,12-03-2021 05:26,17065305772,Carrabba's Italian Grill,3.5,102,Delivery,USA,US,GA,Columbus, 5555 Whittlesey,5555
2591,12-03-2021 05:26,17063272311,Charleys Philly Steaks,2.5,5,Delivery,USA,US,GA,Columbus, 3507 Manchester,3507
2592,12-03-2021 05:26,17065072525,Lepoma's Pizzeria,3,20,Delivery,USA,US,GA,Columbus, 7590 Schomburg,7590
2593,12-03-2021 05:26,17065074200,Del Taco,3.5,3,Delivery,USA,US,GA,Columbus, 4418 Hamilton,4418
2594,12-03-2021 05:26,17067865600,Panera Bread,3,34,Delivery,USA,US,GA,Columbus, 3228 Macon,3228
2595,12-03-2021 05:26,17063231520,Arby's,4.5,3,Delivery,USA,US,GA,Columbus, 2627 Manchester,2627
2596,12-03-2021 05:26,13342987272,Papa John's Pizza,2.5,5,Delivery,USA,US,AL,Phenix City, 2033 280,2033
2597,12-03-2021 05:26,13344481580,Dixie Wings,3.5,8,Delivery,USA,US,AL,Phenix City, 3211 Martin Luther King Jr Pkwy,3211
2598,12-03-2021 05:27,17065964668,Hooters,3,43,Delivery,USA,US,GA,Columbus, 2650 Adams Farm,2650
2599,12-03-2021 05:27,17066531703,Honey Baked Ham Company,3.5,9,Delivery,USA,US,GA,Columbus, 1701 Rollins,1701
2600,12-03-2021 05:27,17065071234,JB's Dream Deli,5,1,Delivery,USA,US,GA,Columbus, 6361 Talokas,6361
2601,12-03-2021 05:27,17063247177,Chick Land,3,7,Delivery,USA,US,GA,Columbus, 1056 Manchester,1056
2602,12-03-2021 05:27,17069400127,Tacos YA,4,5,Delivery,USA,US,GA,Columbus, 3517 Victory,3517
2603,12-03-2021 05:27,17063224602,Mellow Mushroom Columbus,4,134,Delivery,USA,US,GA,Columbus, 6100 Veterans,6100
2604,12-03-2021 05:27,13342917636,Arby's,3.5,6,Delivery,USA,US,AL,Phenix City, 1127 280,1127
2605,12-03-2021 05:27,17063200021,Smokey Bones Bar & Fire Grill,3,133,Delivery,USA,US,GA,Columbus, 5555 Whittelsey,5555
2606,12-03-2021 05:27,17062212778,Cerrone's Brick Oven Pizzeria,4.5,162,Delivery,USA,US,GA,Columbus, 7830 Veterans,7830
2607,12-03-2021 05:27,17062892064,Uptown Wings,3,5,Delivery,USA,US,GA,Columbus, 2901 University,2901
2608,12-03-2021 05:27,17063209717,China Express,2.5,6,Delivery,USA,US,GA,Columbus, 2329 Manchester,2329
2609,12-03-2021 05:27,13344482650,Zaxby's Chicken Fingers & Buffalo Wings,3,11,Delivery,USA,US,AL,Phenix City, S Railroad,3722
2610,12-03-2021 05:27,17069792461,Chicken Salad Chick,4,36,Delivery,USA,US,GA,Columbus, 2511 Airport,2511
2611,12-03-2021 05:27,17065658883,Lin China,4,42,Delivery,USA,US,GA,Columbus, 7600 Schomburg,7600
2612,12-03-2021 05:27,17065051080,Pita Mediterranean Street Food - Columbus Midtown,3.5,20,Delivery,USA,US,GA,Columbus, 3150 Macon,3150
2613,12-03-2021 05:27,13347320000,4 Pizza Pirates,2.5,11,Delivery,USA,US,AL,Phenix City, 3211 Martin Luther King Jr Pkwy,3211
2614,12-03-2021 05:27,17062213510,Ice Queen,5,18,Delivery,USA,US,GA,Columbus, 6600 Whittlesey,6600
2615,12-03-2021 05:27,17625247303,WNB Factory Wings & Burger,3,20,Delivery,USA,US,GA,Columbus, 3754 Victory,3754
2616,12-03-2021 05:27,17069926446,Angel Wings and Pizza,2,2,Delivery,USA,US,GA,Columbus, 3960 Buena Vista,3960
2617,12-03-2021 05:27,17065079297,Zaxby's Chicken Fingers & Buffalo Wings,2.5,5,Delivery,USA,US,GA,Columbus, 1915 Auburn,1915
2618,12-03-2021 05:27,17063172323,Jersey Mike's Subs,3,41,Delivery,USA,US,GA,Columbus, 1640 Rollins,1640
2619,12-03-2021 05:27,13342973585,Pizza Hut,2.5,6,Delivery,USA,US,AL,Phenix City, 2319 Lee Rd,2319
2620,12-03-2021 05:27,17065686887,Chuck E. Cheese,2.5,11,Delivery,USA,US,GA,Columbus, 3201 Macon,3201
2621,12-03-2021 05:27,17065073333,Marco's Pizza,3.5,20,Delivery,USA,US,GA,Columbus, 1290 Double Churches,1290
2622,12-03-2021 05:27,17063234456,McAlister's Deli,3,29,Delivery,USA,US,GA,Columbus, 6755 Veterans,6755
2623,12-03-2021 05:27,17063309090,Jersey Mike's Subs,4,4,Delivery,USA,US,GA,Columbus, 4519 Woodruff,4519
2624,12-03-2021 05:27,17062216855,Taste of Heaven Authentic Foods,4,11,Delivery,USA,US,GA,Columbus, 6909 Macon,6909
2625,12-03-2021 05:27,17065687554,Shangri La Chinese Gourmet,3.5,9,Delivery,USA,US,GA,Columbus, 4248 Buena Vista,4248
2626,12-03-2021 05:27,17065079777,Marco's Pizza,3,9,Delivery,USA,US,GA,Columbus, 2901 University,2901
2627,12-03-2021 05:27,17066828800,China Dragon Express,2.5,22,Delivery,USA,US,GA,Columbus, 2001 S Lumpkin,2001
2628,12-03-2021 05:27,17064948500,New Garden Chinese Restaurant,3,6,Delivery,USA,US,GA,Columbus, 1403 Warm Springs,1403
2629,12-03-2021 05:28,17063413372,Old Chicago Pizza & Taproom,3,99,Delivery,USA,US,GA,Columbus, 6581 Whittlesey,6581
2630,12-03-2021 05:28,17066827839,Wing Zone,3,2,Delivery,USA,US,GA,Fort Benning, 8TH Division,8TH
2631,12-03-2021 05:28,17069400530,The Simple Greek,3.5,13,Delivery,USA,US,GA,Midland, 6516 Kitten Lake,6516
2632,12-03-2021 05:28,17065079464,Wingstop,3.5,33,Delivery,USA,US,GA,Columbus, 2528 Weems,2528
2633,12-03-2021 05:28,17065616350,New China Express,3.5,13,Delivery,USA,US,GA,Columbus, 6361 Talokas,6361
2634,12-03-2021 05:28,17065071743,Your Pie,4,86,Delivery,USA,US,GA,Columbus, 5592 Whitesville,5592
2635,12-03-2021 05:28,17063277272,Papa John's Pizza,3,10,Delivery,USA,US,GA,Columbus, 5870 Veterans Parkway Ste,5870
2636,12-03-2021 05:28,17628211792,MK Mart Krispy Krunchy Chicken,1,2,Delivery,USA,US,GA,Columbus, 1100 Farr,1100
2637,12-03-2021 05:28,17065617272,Papa John's Pizza,3.5,3,Delivery,USA,US,GA,Columbus, 4805 Buena Vista Road,4805
2638,12-03-2021 05:28,17065650594,Lucky Dragon,3.5,26,Delivery,USA,US,GA,Columbus, 5120 Warm Springs,5120
2639,12-03-2021 05:28,17062218218,Jim Bob's Chicken Fingers,4,41,Delivery,USA,US,GA,Columbus, 6409 Whittlesey,6409
2640,12-03-2021 05:28,17066897272,Papa John's Pizza,2.5,16,Delivery,USA,US,GA,Columbus, 3949 Victory,3949
2641,12-03-2021 05:28,17063211141,Domino's Pizza,2.5,15,Delivery,USA,US,GA,Columbus, 2534 Wynnton,2534
2642,12-03-2021 05:28,17064948857,Jason's Deli,4,55,Delivery,USA,US,GA,Columbus, 5579 Whittlesey,5579
2643,12-03-2021 05:28,17065304454,Newk's Eatery,3,36,Delivery,USA,US,GA,Columbus, 5555 Whittlesey,5555
2644,12-03-2021 05:28,17066830066,Zaxby's Chicken Fingers & Buffalo Wings,2.5,21,Delivery,USA,US,GA,Fort Benning, Ingersoll,7290
2645,12-03-2021 05:28,17065690133,Firehouse Subs,3,17,Delivery,USA,US,GA,Columbus, 3201 Macon,3201
2646,12-03-2021 05:28,17065072020,Jimmy John's,2.5,22,Delivery,USA,US,GA,Columbus, 3217 Macon,3217
2647,12-03-2021 05:28,13342982918,KFC,1.5,5,Delivery,USA,US,AL,Phenix City, 13th,601
2648,12-03-2021 05:28,17062219464,Wingstop,3.5,7,Delivery,USA,US,GA,Columbus, 3201 Macon,3201
2649,12-03-2021 05:28,17063220012,Sbarro,4,1,Delivery,USA,US,GA,Columbus, 3131 Manchester,3131
2650,12-03-2021 05:28,17069400573,Zaxby's Chicken Fingers & Buffalo Wings,3.5,9,Delivery,USA,US,GA,Midland, 7033 Ruffie,7033
2651,12-03-2021 05:28,17065639934,Peluso's Italian Restaurant,3,12,Delivery,USA,US,GA,Columbus, 5600 Milgen,5600
2652,12-03-2021 05:28,13345605633,Wing Cafe,1,1,Delivery,USA,US,AL,Phenix City, 1804 Crawford,1804
2653,12-03-2021 05:28,17065072655,Fazoli's,2.5,32,Delivery,USA,US,GA,Columbus, 6589 Whittlesey,6589
2654,12-03-2021 05:28,17066600881,Olive Garden Italian Restaurant,3,81,Delivery,USA,US,GA,Columbus, 5555 Whittlesey,5555
2655,12-03-2021 05:28,17065620868,China Cafe,3,8,Delivery,USA,US,GA,Columbus, 4231 Macon,4231
2656,12-03-2021 05:28,17066824010,Pizza Roma,1.5,12,Delivery,USA,US,GA,Columbus, 2421 S Lumpkin,2421
2657,12-03-2021 05:28,17069847070,Domino's Pizza,3,10,Delivery,USA,US,GA,Fort Benning, 6010 Muscogee Creek,6010
2658,12-03-2021 05:28,13342983115,Pizza Hut,1.5,13,Delivery,USA,US,AL,Phenix City, 1110 280,1110
2659,12-03-2021 05:28,17625836060,WNB Factory Wings & Burger,3.5,7,Delivery,USA,US,GA,Columbus, 2424 Woodruff Farm,2424
2660,12-03-2021 05:28,17063173332,Cici's Pizza,3,21,Delivery,USA,US,GA,Columbus, 1660 Whittlesey,1660
2661,12-03-2021 05:28,17066893333,China Inn Restaurant,1.5,17,Delivery,USA,US,GA,Columbus, 4393 Victory,4393
2662,12-03-2021 05:29,17063243880,Arby's,2,4,Delivery,USA,US,GA,Columbus, 1503 Veteran's,1503
2663,12-03-2021 05:29,17065657272,Papa John's Pizza,2.5,3,Delivery,USA,US,GA,Columbus, 6381 Milgen,6381
2664,12-03-2021 05:29,17065077070,Marcos Pizza,2.5,15,Delivery,USA,US,GA,Columbus, 5120 Warm Springs,5120
2665,12-03-2021 05:29,17065072110,Buffalo Wild Wings,2.5,119,Delivery,USA,US,GA,Columbus, 5555 Whittlesey,5555
2666,12-03-2021 05:29,17066877276,KFC,2.5,3,Delivery,USA,US,GA,Columbus, 1801 S Lumpkin,1801
2667,12-03-2021 05:29,17063220009,Panera Bread,2.5,58,Delivery,USA,US,GA,Columbus, 6301 Whitesville,6301
2668,12-03-2021 05:29,17063226630,Domino's Pizza,2,13,Delivery,USA,US,GA,Columbus, 1646B Bradley Park,1646B
2669,12-03-2021 05:29,17065620777,Firehouse Subs,3,5,Delivery,USA,US,GA,Columbus, 6563 Gateway,6563
2670,12-03-2021 05:29,17069400963,Wild Wing Cafe,2.5,113,Delivery,USA,US,GA,Columbus, 6525 Whittlesey,6525
2671,12-03-2021 05:29,17065681274,Church's Chicken,1,3,Delivery,USA,US,GA,Columbus, 4256 Buena Vista,4256
2672,12-03-2021 05:29,13344084833,Popeyes Louisiana Kitchen,1.5,2,Delivery,USA,US,AL,Phenix City, 3540 US Hwy 280/431,3540
2673,12-03-2021 05:29,17066830933,Arby's,1.5,10,Delivery,USA,US,GA,Cusseta, 8TH Division,8TH
2674,12-03-2021 05:29,17065680030,Domino's Pizza,2,10,Delivery,USA,US,GA,Columbus, 5750 Milgen,5750
2675,12-03-2021 05:29,17063225950,Popeyes Louisiana Kitchen,2,15,Delivery,USA,US,GA,Columbus, 2340 Wynnton,2340
2676,12-03-2021 05:29,17063235805,Pizza Hut,1.5,18,Delivery,USA,US,GA,Columbus, 1056 A-6a Manchester,1056
2677,12-03-2021 05:29,17066530213,KFC,2,8,Delivery,USA,US,GA,Columbus, 6760 Veterans,6760
2678,12-03-2021 05:29,17066895533,Domino's Pizza,2,13,Delivery,USA,US,GA,Fort Benning, 9177 Marne,9177
2679,12-03-2021 05:29,17066897676,Domino's Pizza,1.5,6,Delivery,USA,US,GA,Columbus, 314 Farr,314
2680,12-03-2021 05:29,17065070225,Firehouse Subs,3.5,13,Delivery,USA,US,GA,Columbus, 2501 Whittlesey,2501
2681,12-03-2021 05:29,17065716222,KFC,2,5,Delivery,USA,US,GA,Columbus, 1934 Manchester,1934
2682,12-03-2021 05:29,17063272003,Tropical Smoothie Cafe,3,19,Delivery,USA,US,GA,Columbus, 5555 Whittlesey,5555
2683,12-03-2021 05:29,17065682997,Church's Chicken,2,5,Delivery,USA,US,GA,Columbus, 6001 Miller,6001
2684,12-03-2021 05:29,17063200046,Zaxby's Chicken Fingers & Buffalo Wings,2.5,18,Delivery,USA,US,GA,Columbus, 6190 Bradley Park,6190
2685,12-03-2021 05:29,17065699096,Cici's Pizza,2,14,Delivery,USA,US,GA,Columbus, 1931 Auburn,1931
2686,12-03-2021 05:29,17065688520,Zaxby's Chicken Fingers & Buffalo Wings,2,13,Delivery,USA,US,GA,Columbus, 4424 Buena Vista,4424
2687,12-03-2021 05:29,17063174865,Arbys Roast Beef,2,6,Delivery,USA,US,GA,Columbus, 5401 Whittlesey,5401
2688,12-03-2021 05:29,17065699988,Pizza Hut,2,12,Delivery,USA,US,GA,Columbus, 5751 Milgen,5751
